"catchID","date","q0","maize.q1","maize.q2","maize.owner.consent","maize.owner.agree.age","maize.owner.agree.gender","maize.owner.agree.educ","maize.owner.agree.ownership","maize.owner.agree.knw","maize.owner.agree.q3","maize.owner.agree.q4","maize.owner.agree.q5","maize.owner.agree.q6","maize.owner.agree.q7","maize.owner.agree.q8","maize.owner.agree.q9.a","maize.owner.agree.q9.b","maize.owner.agree.q9.d","maize.owner.agree.q9.e","maize.owner.agree.q9.96","maize.owner.agree.q10","maize.owner.agree.q11","maize.owner.agree.train_ISSD","maize.owner.agree.q12","maize.owner.agree.nr_var","maize.owner.agree.q19","maize.owner.agree.q20","maize.owner.agree.long10h.q21","maize.owner.agree.long10h.q22","maize.owner.agree.long10h.q23","maize.owner.agree.long10h.q24","maize.owner.agree.long10h.carry","maize.owner.agree.long10h.q25","maize.owner.agree.long10h.q26","maize.owner.agree.long10h.sold","maize.owner.agree.long10h.q27","maize.owner.agree.long10h.q29","maize.owner.agree.long10h.q30","maize.owner.agree.long10h.q31","maize.owner.agree.q32","maize.owner.agree.longe7h.q33","maize.owner.agree.longe7h.q34","maize.owner.agree.longe7h.q35","maize.owner.agree.longe7h.q36","maize.owner.agree.longe7h.carry2","maize.owner.agree.longe7h.q37","maize.owner.agree.longe7h.q38","maize.owner.agree.longe7h.sold2","maize.owner.agree.longe7h.q39","maize.owner.agree.longe7h.q41","maize.owner.agree.longe7h.q42","maize.owner.agree.longe7h.q43","maize.owner.agree.q44","maize.owner.agree.q45","maize.owner.agree.longe5.q46","maize.owner.agree.longe5.q47","maize.owner.agree.longe5.q48","maize.owner.agree.longe5.q49","maize.owner.agree.longe5.carry3","maize.owner.agree.longe5.q50","maize.owner.agree.longe5.q51","maize.owner.agree.longe5.sold3","maize.owner.agree.longe5.q52","maize.owner.agree.longe5.q54","maize.owner.agree.longe5.q55","maize.owner.agree.longe5.q56","maize.owner.agree.q57","maize.owner.agree.longe4.q58","maize.owner.agree.longe4.q59","maize.owner.agree.longe4.q60","maize.owner.agree.longe4.q61","maize.owner.agree.longe4.carry4","maize.owner.agree.longe4.q62","maize.owner.agree.longe4.q63","maize.owner.agree.longe4.sold4","maize.owner.agree.longe4.q64","maize.owner.agree.longe4.q66","maize.owner.agree.longe4.q67","maize.owner.agree.longe4.q68","maize.owner.agree.temp.q69","maize.owner.agree.temp.q71","maize.owner.agree.temp.q72","maize.owner.agree.temp.q73","maize.owner.agree.temp.q74","maize.owner.agree.temp.q75","maize.owner.agree.temp.q76","maize.owner.agree.temp.q77","maize.owner.agree.temp.q78","maize.owner.agree.temp.q79","maize.owner.agree.temp.q80","maize.owner.agree.temp.q81","maize.owner.agree.temp.q82","maize.owner.agree.q83.a","maize.owner.agree.q83.b","maize.owner.agree.q83.c","maize.owner.agree.q83.d","maize.owner.agree.q83.e","maize.owner.agree.q83.f","maize.owner.agree.q83.g","maize.owner.agree.q83.96","maize.owner.agree.q84","maize.owner.agree.other_q84","maize.owner.agree.q85","maize.owner.agree.q86","maize.owner.agree.q87","maize.owner.agree.q88","maize.owner.agree.q89","maize.owner.agree.q90","maize.owner.agree.q91","maize.owner.agree.q92","maize.owner.agree.q93","maize.owner.agree.q94","maize.owner.agree.q95","maize.owner.agree.q96","maize.owner.agree.q96b","maize.owner.agree.q97.a","maize.owner.agree.q97.b","maize.owner.agree.q97.c","maize.owner.agree.q97.d","maize.owner.agree.q97.96","maize.owner.agree.q98","maize.owner.agree.q99","maize.owner.agree.q100","maize.owner.agree.q101","maize.owner.agree.q102","maize.owner.agree.q103","maize.owner.agree.skill.q104","maize.owner.agree.skill.q105","maize.owner.agree.skill.q106","maize.owner.agree.skill.q107","maize.owner.agree.skill.q108","maize.owner.agree.skill.q109","maize.owner.agree.skill.q110","maize.owner.agree.skill.q111","maize.owner.agree.skill.q112","maize.owner.agree.skill.q113","maize.owner.agree.inspection.q114","maize.owner.agree.inspection.q115","maize.owner.agree.inspection.q116","maize.owner.agree.inspection.q117","maize.owner.agree.inspection.q118","maize.owner.agree.inspection.q119","maize.owner.agree.inspection.q120","maize.owner.agree.inspection.q121","maize.owner.agree.inspection.q122","maize.owner.agree.q70","maize.owner.agree._gps_altitude","maize.owner.agree._gps_precision","reading","exp","date_pack","origin","cert","lot","verif","variety","other_var","company","age","shop_ID","treat","training","clearing","farmer","distID"
96,"2020-09-26","Yes","Yes","n/a","Yes",50,"Female","b","Yes","Yes",7,0,"No",20,10,"2018-01-01","False","False","True","True","False","Yes","Yes","No","Yes",2,1,"Yes","0.0","50","a","2500","50","50","3000","0","n/a","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","No","No","Yes","No","Yes","Cement",2,3,"No","No",3,"True","False","False","False","False","False","False","False","c","n/a","b","b",1,"No","other","a","No","Yes",1,"n/a","n/a","No","n/a","True","False","False","False","False","a",5,5,5,5,5,"a","a","c","c","b","b","b","c","a","a","No","No","No",0,"No","No","No","No","No",22,570.740024470741,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_314",4,FALSE,TRUE,"TRUE",2
97,"2020-09-28","Yes","Yes","n/a","Yes",18,"Male","d","No","Yes",999,0.01,"No",15,5,"2020-01-01","False","True","False","True","False","No","n/a","n/a","Yes",1,0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","50","a","3500","50","50","4000","0","n/a","Yes","3","14","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","No","No","No","Yes","Yes","Yes","Cement",2,96,"No","No",3,"True","False","False","False","False","False","False","False","c","n/a","a","a",1,"Yes","other","a","No","Yes",1,"n/a","n/a","No","n/a","True","False","False","False","False","a",5,5,4,4,5,"88","a","88","b","b","88","88","88","88","88","98","98","98",0,"No","No","No","No","No",23,1162.91586930119,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_6",1,TRUE,FALSE,"TRUE",4
97,"2020-09-28","Yes","Yes","n/a","Yes",16,"Male","d","No","Yes",15,0,"Yes",8,5,"2019-01-01","False","False","True","True","False","No","n/a","n/a","Yes",3,2,"Yes","0.0","50","f","7500","50","50","8000","0","n/a","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","10.0","20","f","2500","30","30","3000","0","n/a","Yes","4","3","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","No","No","No","No","Mud",1,1,"No","No",3,"False","False","False","False","True","False","False","False","c","n/a","b","b",1,"Yes","1","a","No","Yes",3,"6","0","Yes","d","True","False","False","False","False","a",3,3,3,2,5,"b","88","88","a","c","b","a","b","88","a","No","98","98",0,"No","No","No","No","No",26.5,1151.15074688959,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_3",1,TRUE,FALSE,"FALSE",4
97,"2020-09-28","Yes","Yes","n/a","Yes",42,"Male","d","Yes","No",5,0,"Yes",10,6,"2011-01-01","False","False","True","True","False","Yes","No","n/a","Yes",3,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","50","a","2300","50","50","2600","0","n/a","Yes","4","1","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","No","Yes","No","Yes","Cement",1,2,"No","Yes",4,"False","False","False","False","True","False","False","False","c","n/a","c","c",1,"Yes","2","b","No","Yes",2,"2","0","Yes","e","True","True","False","False","False","b",3,5,5,3,5,"a","a","88","a","c","a","a","c","88","c","Yes","No","No",0,"No","No","No","No","No",30,1133.71407157061,10,13.6,"n/a","n/a","Yes","No","No","No","96","FH 5160",3,NA,"AD_272",1,TRUE,FALSE,"TRUE",4
98,"2020-09-27","Yes","Yes","n/a","Yes",43,"Female","c","Yes","No",3,0,"No",10,10,"2017-01-01","False","False","True","True","False","No","n/a","n/a","Yes",3,2,"Yes","0.0","50","a","5000","50","50","6500","0","n/a","Yes","5","999","Yes","0.0","10","a","5000","10","10","6500","0","n/a","Yes","5","999",1,"Yes","0.0","30","a","2500","30","30","3000","0","n/a","Yes","5","999","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","No","Yes","Yes","No","Cement",2,3,"No","No",3,"True","False","False","False","False","False","False","False","c","n/a","c","b",1,"Yes","2","b","No","No",1,"n/a","n/a","No","n/a","True","False","False","False","False","b",4,3,4,4,4,"a","b","c","b","c","c","b","a","a","b","No","No","No",0,"No","No","No","No","No",23,1222.87323836712,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_275",1,TRUE,FALSE,"FALSE",1
99,"2020-09-27","Yes","Yes","n/a","Yes",59,"Male","b","Yes","Yes",0,0.6,"No",30,20,"1998-01-01","False","False","True","True","False","No","n/a","n/a","Yes",2,1,"Yes","0.0","100","a","5000","100","100","6000","0","n/a","Yes","3","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","150","a","2500","150","150","3000","0","n/a","Yes","3","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","No","Yes","No","Yes","Cement",2,2,"No","No",3,"True","True","False","False","False","False","False","False","c","n/a","a","b",1,"No","1","c","n/a","n/a",2,"10","3","No","n/a","True","False","False","False","False","a",4,4,4,3,4,"88","a","88","a","b","c","b","b","88","88","No","No","No",1,"Yes","No","No","No","No",22.5,1162.68534279862,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_337",1,TRUE,FALSE,"FALSE",1
99,"2020-09-27","Yes","Yes","n/a","Yes",43,"Male","d","Yes","No",0,0,"Yes",15,8,"2014-01-01","False","True","True","True","False","No","n/a","n/a","Yes",2,2,"Yes","30.0","50","a","5600","80","80","6000","0","n/a","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","150","a","2500","150","110","3000","40","15.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Cement",2,4,"Yes","Yes",3,"True","False","False","False","False","False","False","False","a","n/a","b","b",1,"Yes","1","b","Yes","Yes",2,"10","2","Yes","e","True","False","False","False","False","a",5,2,3,5,4,"a","b","c","b","b","a","a","b","88","88","Yes","Yes","No",0,"No","No","No","No","No",25,1188.46053993423,10,14.1,"n/a","n/a","Yes","No","No","No","96","MM3",13,NA,"AD_276",1,TRUE,FALSE,"FALSE",1
100,"2020-10-01","Yes","Yes","n/a","Yes",23,"Male","f","Yes","No",0,0,"Yes",52,18,"2020-01-01","False","True","True","True","False","Yes","No","n/a","Yes",1,0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","380","a","2500","380","362","3000","18","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","No","Yes","No","Yes","No","Yes","96",1,5,"No","No",4,"True","False","False","False","False","False","False","False","a","n/a","c","c",1,"No","1","b","No","Yes",1,"n/a","n/a","No","n/a","True","False","False","False","False","a",4,4,4,4,5,"a","a","88","b","b","a","a","b","a","88","98","No","No",2,"Yes","No","No","No","No",22,1164.17316824066,20,13.1,"n/a","2020-07-15","Yes","No","Yes","No","long5","n/a",13,78,"AD_65",4,FALSE,TRUE,"TRUE",3
100,"2020-10-01","Yes","Yes","n/a","Yes",43,"Male","d","Yes","Yes",0,0,"No",5,5,"2018-01-01","False","False","False","False","True","No","n/a","n/a","No",2,0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","150","a","3000","150","150","4000","0","n/a","Yes","6","3","Yes","0.0","50","a","3500","50","50","4000","0","n/a","No","n/a","n/a","No","No","Yes","Yes","Yes","Yes","Yes","Cement",1,96,"No","Yes",4,"True","False","False","False","False","False","False","False","c","n/a","a","a",1,"Yes","2","b","Yes","No",2,"2","0","Yes","e","True","False","False","False","False","b",5,5,5,4,4,"a","c","c","88","88","88","88","88","88","88","No","Yes","No",0,"No","No","No","No","No",23,1133.16262037391,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_277",4,FALSE,TRUE,"FALSE",6
101,"2020-09-29","Yes","Yes","n/a","Yes",45,"Male","d","Yes","Yes",18,0,"No",3,3,"2008-01-01","False","False","False","False","True","Yes","Yes","No","No",0,0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","No","No","No","Yes","No","Yes","Cement",2,5,"No","No",4,"True","False","False","False","False","False","False","False","c","n/a","c","c",1,"Yes","1","c","n/a","n/a",2,"0","0","Yes","e","True","False","False","False","False","a",3,4,3,1,4,"a","a","c","c","c","88","a","a","a","b","No","No","No",0,"Yes","No","No","No","No",999,1141.49715873972,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_283",3,FALSE,FALSE,"FALSE",11
102,"2020-09-30","Yes","Yes","n/a","Yes",24,"Female","d","No","No",0,0.2,"Yes",25,10,"2019-01-01","False","True","True","True","False","Yes","No","n/a","Yes",3,2,"Yes","0.0","50","a","5500","50","46","6500","4","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","50","a","2300","50","30","3000","20","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","No","Yes","No","No","Yes","Cement",2,2,"No","No",3,"True","False","False","False","False","False","False","False","c","n/a","b","b",2,"Yes","1","a","No","Yes",2,"3","1","Yes","e","True","False","False","False","False","a",3,4,4,4,5,"a","a","88","b","c","c","b","b","a","b","No","Yes","No",0,"No","No","No","No","No",28,1040.64228084312,10,14.2,"n/a","n/a","Yes","No","No","No","96","Variety not indicated",16,NA,"AD_95",3,FALSE,FALSE,"FALSE",8
102,"2020-09-30","Yes","Yes","n/a","Yes",23,"Female","f","No","No",0.2,0,"Yes",50,50,"2019-01-01","False","True","True","True","False","No","n/a","n/a","Yes",3,2,"Yes","0.0","20","b","5500","20","12","13000","8","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","58","b","2300","58","38","3000","20","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","No","Yes","Yes","Yes","Yes","Yes","Cement",2,5,"No","Yes",5,"True","False","False","False","False","False","False","False","d","n/a","c","c",3,"Yes","1","c","n/a","n/a",1,"n/a","n/a","Yes","96","True","True","False","False","False","a",3,3,3,5,5,"88","b","88","c","c","c","a","b","a","b","No","Yes","Yes",1,"Yes","No","No","No","No",27.5,1033.20068115189,10,12.5,"n/a","2020-09-13","Yes","No","No","No","10H","n/a",1,18,"AD_76",3,FALSE,FALSE,"TRUE",8
102,"2020-09-30","Yes","Yes","n/a","Yes",24,"Female","d","No","No",0,0.1,"Yes",7,5,"2017-01-01","False","True","True","True","False","No","n/a","n/a","Yes",2,1,"Yes","0.0","20","a","6000","20","20","7000","0","n/a","Yes","4","999","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","40","a","2500","40","40","3500","0","n/a","Yes","4","999","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","No","No","Yes","No","Yes","Cement",1,5,"No","No",1,"True","False","False","False","False","False","False","False","a","n/a","c","c",3,"Yes","1","b","No","No",1,"n/a","n/a","No","n/a","True","False","False","False","False","a",4,3,3,3,3,"b","c","88","b","c","88","88","88","88","88","No","Yes","No",1,"No","No","No","No","No",26.5,1055.21447900776,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_89",3,FALSE,FALSE,"TRUE",8
102,"2020-09-30","Yes","Yes","n/a","Yes",45,"Male","b","Yes","Yes",0.01,0.02,"Yes",7,4,"2019-01-01","False","True","True","True","False","No","n/a","n/a","Yes",0,0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","No","No","No","Yes","Yes","Yes","Mud",2,5,"No","No",2,"False","True","False","False","False","False","False","False","c","n/a","b","b",1,"No","other","c","n/a","n/a",1,"n/a","n/a","Yes","f","True","False","False","False","False","a",4,4,5,4,5,"b","a","c","c","c","c","b","b","a","b","No","No","Yes",0,"No","No","No","No","No",26,1049.35350440844,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_284",3,FALSE,FALSE,"TRUE",8
103,"2020-09-27","Yes","Yes","n/a","Yes",46,"Male","c","Yes","No",6,0.1,"No",40,21,"2018-01-01","False","True","True","True","False","No","n/a","n/a","No",7,2,"Yes","0.0","50","a","5500","50","50","6000","0","n/a","Yes","2","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","50","a","2500","50","50","3000","0","n/a","Yes","4","5","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","No","No","Yes","Yes","Yes","Cement",1,4,"No","No",2,"True","False","False","False","False","False","False","False","c","n/a","a","a",1,"Yes","2","b","No","Yes",1,"n/a","n/a","No","n/a","True","False","False","False","False","a",4,4,4,4,5,"88","a","b","b","c","a","c","b","b","c","No","Yes","No",0,"No","No","No","No","No",27,1135.89081580906,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_289",3,FALSE,FALSE,"TRUE",1
104,"2020-10-02","Yes","Yes","n/a","Yes",48,"Male","c","Yes","No",0,0.1,"Yes",4,2,"2017-01-01","False","True","True","True","False","Yes","Yes","Yes","Yes",2,0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,"Yes","50.0","100","a","2500","150","95","4000","55","50.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","No","Yes","Yes","Yes","Yes","Cement",2,5,"Yes","No",4,"False","False","False","False","True","False","False","False","c","n/a","c","c",2,"Yes","3","b","No","No",2,"15","5","No","n/a","True","False","False","False","False","a",4,5,5,4,5,"a","a","b","c","c","a","a","a","88","c","No","Yes","No",2,"Yes","No","No","No","No",25,1068.53076986689,10,11.8,"n/a","2020-07-15","Yes","No","Yes","Yes","96","DK 8031",10,78,"AD_302",2,TRUE,TRUE,"FALSE",9
104,"2020-10-02","Yes","Yes","n/a","Yes",21,"Male","d","No","No",0,0.8,"Yes",50,20,"2017-01-01","False","True","True","True","False","No","n/a","n/a","No",3,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","300","b","2500","300","290","3000","10","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","No","Yes","Yes","Yes","Yes","Cement",2,4,"Yes","No",4,"False","False","False","False","True","False","False","False","c","n/a","b","b",1,"Yes","1","b","No","Yes",1,"n/a","n/a","Yes","f","True","False","False","False","False","a",4,5,3,4,5,"88","a","88","b","b","a","a","b","88","88","98","Yes","No",2,"98","98","No","Yes","No",29,1058.24898802117,10,14.8,"n/a","2020-07-14","Yes","No","Yes","No","long5","n/a",12,79,"AD_29",2,TRUE,TRUE,"TRUE",9
104,"2020-10-02","Yes","Yes","n/a","Yes",23,"Male","f","Yes","No",0,0,"Yes",25,8,"2004-01-01","False","False","True","False","False","Yes","No","n/a","Yes",4,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","250","a","2500","250","190","4000","60","25.0","No","n/a","n/a","Yes","0.0","30","a","2500","30","30","4000","0","n/a","No","n/a","n/a","No","No","Yes","No","No","No","Yes","Cement",2,4,"Yes","Yes",3,"False","False","False","True","True","False","False","False","c","n/a","c","c",3,"Yes","1","c","n/a","n/a",1,"n/a","n/a","No","n/a","True","False","False","False","False","c",5,4,5,4,3,"a","c","c","b","c","88","a","c","88","c","Yes","Yes","Yes",1,"No","Yes","No","No","No",24,1071.00204825679,10,14.3,"n/a","2020-08-15","Yes","No","Yes","No","long5","n/a",2,47,"AD_79",2,TRUE,TRUE,"TRUE",9
105,"2020-09-25","Yes","Yes","n/a","Yes",48,"Male","d","Yes","No",0.1,0,"Yes",100,50,"1987-01-01","False","True","True","True","True","Yes","Yes","No","Yes",5,3,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","No","Yes","Yes","Yes","Yes","Yes","Cement",2,3,"No","Yes",3,"False","False","False","False","False","False","False","True","d","n/a","c","c",3,"Yes","other","c","n/a","n/a",1,"n/a","n/a","No","n/a","True","False","False","False","False","a",5,1,5,3,5,"a","88","c","b","c","88","88","a","88","88","Yes","Yes","Yes",3,"No","No","No","No","No",25.4,1071.61380148176,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_297",2,TRUE,TRUE,"TRUE",3
105,"2020-09-25","Yes","Yes","n/a","Yes",21,"Female","d","No","No",0.5,0,"No",15,10,"2018-01-01","False","False","True","True","False","No","n/a","n/a","Yes",4,3,"Yes","0.0","20","a","11000","20","20","12000","0","n/a","Yes","3","7","Yes","0.0","10","f","2500","10","2","3000","8","8.0","Yes","3","999",1,"Yes","0.0","150","a","2500","150","143","3000","7","0.0","No","n/a","n/a","Yes","0.0","100","a","2500","100","100","3000","0","n/a","Yes","4","999","No","Yes","Yes","Yes","Yes","No","Yes","Cement",2,3,"No","Yes",4,"False","True","False","False","False","False","False","False","d","n/a","b","c",3,"Yes","1","b","No","Yes",2,"4","1","Yes","d","True","False","False","False","False","a",3,3,4,3,3,"b","a","88","b","b","a","a","a","88","b","Yes","No","Yes",43,"No","No","No","No","No",20.9,1092.99408446674,10,16.3,"2021-01-14","n/a","Yes","No","Yes","No","long5","Processed and packaged by Rhino Seeds Africa Limited",8,74.9583333333333,"AD_35",2,TRUE,TRUE,"TRUE",3
106,"2020-10-02","Yes","Yes","n/a","Yes",48,"Male","e","Yes","Yes",7,0.2,"No",15,10,"2020-01-01","False","True","True","True","True","No","n/a","n/a","Yes",1,0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","50","a","2700","50","48","3500","2","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","No","Yes","Yes","Yes","Yes","Yes","Cement",2,5,"No","No",3,"True","False","False","False","False","False","False","False","a","n/a","c","c",3,"No","1","c","n/a","n/a",1,"n/a","n/a","Yes","f","True","True","False","False","False","a",1,3,5,4,5,"b","b","c","c","c","a","b","a","88","88","No","No","No",0,"No","No","No","No","No",26.9,1087.08413708715,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_298",1,TRUE,FALSE,"FALSE",8
107,"2020-10-02","Yes","Yes","n/a","Yes",21,"Male","d","No","Yes",5,9,"Yes",25,20,"2017-01-01","False","True","True","True","False","No","n/a","n/a","Yes",5,3,"Yes","0.0","450","a","4800","450","450","5000","0","n/a","Yes","4","1","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","600","a","2500","600","584","3000","16","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","No","No","Yes","Yes","Yes","Cement",2,5,"No","No",4,"False","True","False","False","False","False","False","False","c","n/a","c","c",1,"Yes","1","a","No","Yes",1,"n/a","n/a","Yes","e","True","True","False","False","False","b",5,4,4,4,5,"a","a","88","88","b","c","a","c","88","a","No","Yes","98",2,"Yes","Yes","No","No","No",32,1055.98191702459,10,12.1,"n/a","2020-08-20","Yes","No","No","No","long5","n/a",4,42,"AD_30",4,FALSE,TRUE,"FALSE",9
108,"2020-10-01","Yes","Yes","n/a","Yes",48,"Male","c","No","Yes",7,0,"Yes",20,15,"2019-01-01","False","False","True","True","False","No","n/a","n/a","Yes",3,3,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","0.0","30","a","5000","30","30","6000","0","n/a","No","n/a","n/a",1,"Yes","0.0","400","a","2600","400","390","3000","10","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","No","No","No","Yes","Yes","Yes","Cement",2,2,"No","No",4,"True","False","False","False","False","False","False","False","c","n/a","b","b",1,"Yes","2","a","No","Yes",2,"10","3","Yes","c","True","True","False","False","False","a",4,4,5,4,5,"b","a","c","c","c","b","b","a","a","b","No","No","98",1,"No","No","No","No","No",26,1155.16377284486,10,14,"n/a","2020-07-12","No","No","Yes","No","long5","n/a",12,81,"AD_300",3,FALSE,FALSE,"FALSE",6
